,sim_name,method,expected_theta,theta_prom,error,est_theta_list,mic_array.d,mic_array.n,mic_array.position,source.position,mic-source distance
111,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,103.621,105.545,0.00011,"[0.0, 106.61, 104.48]",0.1,3,"[5, 6, 1]","[2, 19, 1]",13.376191535710007
112,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ECKART,103.621,105.545,0.00011,"[0.0, 106.61, 104.48]",0.1,3,"[5, 6, 1]","[2, 19, 1]",13.376191535710007
113,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",HT,103.621,105.545,0.00011,"[0.0, 106.61, 104.48]",0.1,3,"[5, 6, 1]","[2, 19, 1]",13.376191535710007
114,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",Classic,103.829,104.957,4e-05,"[0.0, 106.61, 104.48, 103.78]",0.1,4,"[5, 6, 1]","[2, 19, 1]",13.38805437694365
115,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ROTH,103.829,104.957,4e-05,"[0.0, 106.61, 104.48, 103.78]",0.1,4,"[5, 6, 1]","[2, 19, 1]",13.38805437694365
116,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",PHAT,103.829,104.957,4e-05,"[0.0, 106.61, 104.48, 103.78]",0.1,4,"[5, 6, 1]","[2, 19, 1]",13.38805437694365
117,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,103.829,104.957,4e-05,"[0.0, 106.61, 104.48, 103.78]",0.1,4,"[5, 6, 1]","[2, 19, 1]",13.38805437694365
118,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ECKART,103.829,104.957,4e-05,"[0.0, 106.61, 104.48, 103.78]",0.1,4,"[5, 6, 1]","[2, 19, 1]",13.38805437694365
119,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",HT,103.829,104.957,4e-05,"[0.0, 106.61, 104.48, 103.78]",0.1,4,"[5, 6, 1]","[2, 19, 1]",13.38805437694365
120,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",Classic,104.036,104.575,1e-05,"[0.0, 106.61, 104.48, 103.78, 103.43]",0.1,5,"[5, 6, 1]","[2, 19, 1]",13.400093283257396
121,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ROTH,104.036,104.575,1e-05,"[0.0, 106.61, 104.48, 103.78, 103.43]",0.1,5,"[5, 6, 1]","[2, 19, 1]",13.400093283257396
122,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",PHAT,104.036,104.575,1e-05,"[0.0, 106.61, 104.48, 103.78, 103.43]",0.1,5,"[5, 6, 1]","[2, 19, 1]",13.400093283257396
123,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,104.036,104.575,1e-05,"[0.0, 106.61, 104.48, 103.78, 103.43]",0.1,5,"[5, 6, 1]","[2, 19, 1]",13.400093283257396
124,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ECKART,104.036,104.575,1e-05,"[0.0, 106.61, 104.48, 103.78, 103.43]",0.1,5,"[5, 6, 1]","[2, 19, 1]",13.400093283257396
125,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",HT,104.036,104.575,1e-05,"[0.0, 106.61, 104.48, 103.78, 103.43]",0.1,5,"[5, 6, 1]","[2, 19, 1]",13.400093283257396
126,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",Classic,101.059,102.38,5e-05,"[0.0, 102.38, 102.38]",0.1,3,"[4, 8, 1]","[2, 19, 1]",11.208144360240905
127,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ROTH,101.059,102.38,5e-05,"[0.0, 102.38, 102.38]",0.1,3,"[4, 8, 1]","[2, 19, 1]",11.208144360240905
128,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",PHAT,101.059,102.38,5e-05,"[0.0, 102.38, 102.38]",0.1,3,"[4, 8, 1]","[2, 19, 1]",11.208144360240905
129,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",SCOT,101.059,102.38,5e-05,"[0.0, 102.38, 102.38]",0.1,3,"[4, 8, 1]","[2, 19, 1]",11.208144360240905
130,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ECKART,101.059,102.38,5e-05,"[0.0, 102.38, 102.38]",0.1,3,"[4, 8, 1]","[2, 19, 1]",11.208144360240905
131,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",HT,101.059,102.38,5e-05,"[0.0, 102.38, 102.38]",0.1,3,"[4, 8, 1]","[2, 19, 1]",11.208144360240905
132,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",Classic,101.31,101.917,1e-05,"[0.0, 102.38, 102.38, 100.99]",0.1,4,"[4, 8, 1]","[2, 19, 1]",11.217842929904126
133,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ROTH,101.31,101.917,1e-05,"[0.0, 102.38, 102.38, 100.99]",0.1,4,"[4, 8, 1]","[2, 19, 1]",11.217842929904126
134,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",PHAT,101.31,101.917,1e-05,"[0.0, 102.38, 102.38, 100.99]",0.1,4,"[4, 8, 1]","[2, 19, 1]",11.217842929904126
135,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",SCOT,101.31,101.917,1e-05,"[0.0, 102.38, 102.38, 100.99]",0.1,4,"[4, 8, 1]","[2, 19, 1]",11.217842929904126
136,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ECKART,101.31,101.917,1e-05,"[0.0, 102.38, 102.38, 100.99]",0.1,4,"[4, 8, 1]","[2, 19, 1]",11.217842929904126
137,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",HT,101.31,101.917,1e-05,"[0.0, 102.38, 102.38, 100.99]",0.1,4,"[4, 8, 1]","[2, 19, 1]",11.217842929904126
138,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",Classic,101.56,101.51,0.0,"[0.0, 102.38, 102.38, 100.99, 100.29]",0.1,5,"[4, 8, 1]","[2, 19, 1]",11.22775578644281
139,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ROTH,101.56,101.51,0.0,"[0.0, 102.38, 102.38, 100.99, 100.29]",0.1,5,"[4, 8, 1]","[2, 19, 1]",11.22775578644281
140,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",PHAT,101.56,101.51,0.0,"[0.0, 102.38, 102.38, 100.99, 100.29]",0.1,5,"[4, 8, 1]","[2, 19, 1]",11.22775578644281
141,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",SCOT,101.56,101.51,0.0,"[0.0, 102.38, 102.38, 100.99, 100.29]",0.1,5,"[4, 8, 1]","[2, 19, 1]",11.22775578644281
142,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ECKART,101.56,101.51,0.0,"[0.0, 102.38, 102.38, 100.99, 100.29]",0.1,5,"[4, 8, 1]","[2, 19, 1]",11.22775578644281
143,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",HT,101.56,101.51,0.0,"[0.0, 102.38, 102.38, 100.99, 100.29]",0.1,5,"[4, 8, 1]","[2, 19, 1]",11.22775578644281
144,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,102.68,105.545,0.00025,"[0.0, 106.61, 104.48]",0.1,3,"[5, 5, 1]","[2, 19, 1]",14.35
145,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,102.68,105.545,0.00025,"[0.0, 106.61, 104.48]",0.1,3,"[5, 5, 1]","[2, 19, 1]",14.35
146,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,102.68,105.545,0.00025,"[0.0, 106.61, 104.48]",0.1,3,"[5, 5, 1]","[2, 19, 1]",14.35
147,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,102.68,105.545,0.00025,"[0.0, 106.61, 104.48]",0.1,3,"[5, 5, 1]","[2, 19, 1]",14.35
148,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,102.68,105.545,0.00025,"[0.0, 106.61, 104.48]",0.1,3,"[5, 5, 1]","[2, 19, 1]",14.35
149,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,102.68,105.545,0.00025,"[0.0, 106.61, 104.48]",0.1,3,"[5, 5, 1]","[2, 19, 1]",14.35
150,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,102.875,104.49,8e-05,"[0.0, 106.61, 104.48, 102.38]",0.1,4,"[5, 5, 1]","[2, 19, 1]",14.361058456812994
151,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,102.875,104.49,8e-05,"[0.0, 106.61, 104.48, 102.38]",0.1,4,"[5, 5, 1]","[2, 19, 1]",14.361058456812994
152,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,102.875,104.49,8e-05,"[0.0, 106.61, 104.48, 102.38]",0.1,4,"[5, 5, 1]","[2, 19, 1]",14.361058456812994
153,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,102.875,104.49,8e-05,"[0.0, 106.61, 104.48, 102.38]",0.1,4,"[5, 5, 1]","[2, 19, 1]",14.361058456812994
154,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,102.875,104.49,8e-05,"[0.0, 106.61, 104.48, 102.38]",0.1,4,"[5, 5, 1]","[2, 19, 1]",14.361058456812994
155,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,102.875,104.49,8e-05,"[0.0, 106.61, 104.48, 102.38]",0.1,4,"[5, 5, 1]","[2, 19, 1]",14.361058456812994
156,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,103.069,103.962,2e-05,"[0.0, 106.61, 104.48, 102.38, 102.38]",0.1,5,"[5, 5, 1]","[2, 19, 1]",14.37228235180481
157,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,103.069,103.962,2e-05,"[0.0, 106.61, 104.48, 102.38, 102.38]",0.1,5,"[5, 5, 1]","[2, 19, 1]",14.37228235180481
158,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,103.069,103.962,2e-05,"[0.0, 106.61, 104.48, 102.38, 102.38]",0.1,5,"[5, 5, 1]","[2, 19, 1]",14.37228235180481
159,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,103.069,103.962,2e-05,"[0.0, 106.61, 104.48, 102.38, 102.38]",0.1,5,"[5, 5, 1]","[2, 19, 1]",14.37228235180481
160,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,103.069,103.962,2e-05,"[0.0, 106.61, 104.48, 102.38, 102.38]",0.1,5,"[5, 5, 1]","[2, 19, 1]",14.37228235180481
161,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,103.069,103.962,2e-05,"[0.0, 106.61, 104.48, 102.38, 102.38]",0.1,5,"[5, 5, 1]","[2, 19, 1]",14.37228235180481
162,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",Classic,84.439,87.95,0.00038,"[0.0, 90.0, 85.9]",0.1,3,"[0, 0, 1]","[2, 19, 1]",19.089853325785402
163,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",ROTH,84.439,87.95,0.00038,"[0.0, 90.0, 85.9]",0.1,3,"[0, 0, 1]","[2, 19, 1]",19.089853325785402
164,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,84.439,87.95,0.00038,"[0.0, 90.0, 85.9]",0.1,3,"[0, 0, 1]","[2, 19, 1]",19.089853325785402
165,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,84.439,87.95,0.00038,"[0.0, 90.0, 85.9]",0.1,3,"[0, 0, 1]","[2, 19, 1]",19.089853325785402
166,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,84.439,87.95,0.00038,"[0.0, 90.0, 85.9]",0.1,3,"[0, 0, 1]","[2, 19, 1]",19.089853325785402
167,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,84.439,87.95,0.00038,"[0.0, 90.0, 85.9]",0.1,3,"[0, 0, 1]","[2, 19, 1]",19.089853325785402
168,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",Classic,84.588,86.81,0.00015,"[0.0, 90.0, 85.9, 84.53]",0.1,4,"[0, 0, 1]","[2, 19, 1]",19.085072700935672
169,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",ROTH,84.588,86.81,0.00015,"[0.0, 90.0, 85.9, 84.53]",0.1,4,"[0, 0, 1]","[2, 19, 1]",19.085072700935672
170,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,84.588,86.81,0.00015,"[0.0, 90.0, 85.9, 84.53]",0.1,4,"[0, 0, 1]","[2, 19, 1]",19.085072700935672
171,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,84.588,86.81,0.00015,"[0.0, 90.0, 85.9, 84.53]",0.1,4,"[0, 0, 1]","[2, 19, 1]",19.085072700935672
172,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,84.588,86.81,0.00015,"[0.0, 90.0, 85.9, 84.53]",0.1,4,"[0, 0, 1]","[2, 19, 1]",19.085072700935672
173,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,84.588,86.81,0.00015,"[0.0, 90.0, 85.9, 84.53]",0.1,4,"[0, 0, 1]","[2, 19, 1]",19.085072700935672
174,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",Classic,84.738,86.328,8e-05,"[0.0, 90.0, 85.9, 84.53, 84.88]",0.1,5,"[0, 0, 1]","[2, 19, 1]",19.080421903092184
175,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",ROTH,84.738,86.328,8e-05,"[0.0, 90.0, 85.9, 84.53, 84.88]",0.1,5,"[0, 0, 1]","[2, 19, 1]",19.080421903092184
176,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,84.738,86.328,8e-05,"[0.0, 90.0, 85.9, 84.53, 84.88]",0.1,5,"[0, 0, 1]","[2, 19, 1]",19.080421903092184
177,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,84.738,86.328,8e-05,"[0.0, 90.0, 85.9, 84.53, 84.88]",0.1,5,"[0, 0, 1]","[2, 19, 1]",19.080421903092184
178,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,84.738,86.328,8e-05,"[0.0, 90.0, 85.9, 84.53, 84.88]",0.1,5,"[0, 0, 1]","[2, 19, 1]",19.080421903092184
179,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,84.738,86.328,8e-05,"[0.0, 90.0, 85.9, 84.53, 84.88]",0.1,5,"[0, 0, 1]","[2, 19, 1]",19.080421903092184
180,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",Classic,135.707,140.22,0.00063,"[0.0, 141.82, 138.62]",0.1,3,"[9, 2, 1]","[3, 8, 1]",8.592002094971813
181,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",ROTH,135.707,140.22,0.00063,"[0.0, 141.82, 138.62]",0.1,3,"[9, 2, 1]","[3, 8, 1]",8.592002094971813
182,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",PHAT,135.707,140.22,0.00063,"[0.0, 141.82, 138.62]",0.1,3,"[9, 2, 1]","[3, 8, 1]",8.592002094971813
183,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",SCOT,135.707,140.22,0.00063,"[0.0, 141.82, 138.62]",0.1,3,"[9, 2, 1]","[3, 8, 1]",8.592002094971813
184,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",ECKART,135.707,140.22,0.00063,"[0.0, 141.82, 138.62]",0.1,3,"[9, 2, 1]","[3, 8, 1]",8.592002094971813
185,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",HT,135.707,140.22,0.00063,"[0.0, 141.82, 138.62]",0.1,3,"[9, 2, 1]","[3, 8, 1]",8.592002094971813
186,"sim_Anechoich_d0.1_n4_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",Classic,135.939,138.683,0.00023,"[0.0, 141.82, 138.62, 135.61]",0.1,4,"[9, 2, 1]","[3, 8, 1]",8.627861844049196
187,"sim_Anechoich_d0.1_n4_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",ROTH,135.939,138.683,0.00023,"[0.0, 141.82, 138.62, 135.61]",0.1,4,"[9, 2, 1]","[3, 8, 1]",8.627861844049196
188,"sim_Anechoich_d0.1_n4_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",PHAT,135.939,138.683,0.00023,"[0.0, 141.82, 138.62, 135.61]",0.1,4,"[9, 2, 1]","[3, 8, 1]",8.627861844049196
189,"sim_Anechoich_d0.1_n4_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",SCOT,135.939,138.683,0.00023,"[0.0, 141.82, 138.62, 135.61]",0.1,4,"[9, 2, 1]","[3, 8, 1]",8.627861844049196
190,"sim_Anechoich_d0.1_n4_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",ECKART,135.939,138.683,0.00023,"[0.0, 141.82, 138.62, 135.61]",0.1,4,"[9, 2, 1]","[3, 8, 1]",8.627861844049196
191,"sim_Anechoich_d0.1_n4_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",HT,135.939,138.683,0.00023,"[0.0, 141.82, 138.62, 135.61]",0.1,4,"[9, 2, 1]","[3, 8, 1]",8.627861844049196
192,"sim_Anechoich_d0.1_n5_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",Classic,136.16899999999998,137.915,9e-05,"[0.0, 141.82, 138.62, 135.61, 135.61]",0.1,5,"[9, 2, 1]","[3, 8, 1]",8.663861725581729
193,"sim_Anechoich_d0.1_n5_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",ROTH,136.16899999999998,137.915,9e-05,"[0.0, 141.82, 138.62, 135.61, 135.61]",0.1,5,"[9, 2, 1]","[3, 8, 1]",8.663861725581729
194,"sim_Anechoich_d0.1_n5_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",PHAT,136.16899999999998,137.915,9e-05,"[0.0, 141.82, 138.62, 135.61, 135.61]",0.1,5,"[9, 2, 1]","[3, 8, 1]",8.663861725581729
195,"sim_Anechoich_d0.1_n5_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",SCOT,136.16899999999998,137.915,9e-05,"[0.0, 141.82, 138.62, 135.61, 135.61]",0.1,5,"[9, 2, 1]","[3, 8, 1]",8.663861725581729
196,"sim_Anechoich_d0.1_n5_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",ECKART,136.16899999999998,137.915,9e-05,"[0.0, 141.82, 138.62, 135.61, 135.61]",0.1,5,"[9, 2, 1]","[3, 8, 1]",8.663861725581729
197,"sim_Anechoich_d0.1_n5_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",HT,136.16899999999998,137.915,9e-05,"[0.0, 141.82, 138.62, 135.61, 135.61]",0.1,5,"[9, 2, 1]","[3, 8, 1]",8.663861725581729
198,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",Classic,137.07,138.715,8e-05,"[0.0, 141.82, 135.61]",0.1,3,"[5, 6, 1]","[3, 8, 1]",2.936409372005205
199,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",ROTH,137.07,138.715,8e-05,"[0.0, 141.82, 135.61]",0.1,3,"[5, 6, 1]","[3, 8, 1]",2.936409372005205
200,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",PHAT,137.07,138.715,8e-05,"[0.0, 141.82, 135.61]",0.1,3,"[5, 6, 1]","[3, 8, 1]",2.936409372005205
201,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",SCOT,137.07,138.715,8e-05,"[0.0, 141.82, 135.61]",0.1,3,"[5, 6, 1]","[3, 8, 1]",2.936409372005205
202,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",ECKART,137.07,138.715,8e-05,"[0.0, 141.82, 135.61]",0.1,3,"[5, 6, 1]","[3, 8, 1]",2.936409372005205
203,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",HT,137.07,138.715,8e-05,"[0.0, 141.82, 135.61]",0.1,3,"[5, 6, 1]","[3, 8, 1]",2.936409372005205
204,"sim_Anechoich_d0.1_n4_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",Classic,137.726,137.04,1e-05,"[0.0, 141.82, 135.61, 133.69]",0.1,4,"[5, 6, 1]","[3, 8, 1]",2.973213749463701
205,"sim_Anechoich_d0.1_n4_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",ROTH,137.726,137.04,1e-05,"[0.0, 141.82, 135.61, 133.69]",0.1,4,"[5, 6, 1]","[3, 8, 1]",2.973213749463701
206,"sim_Anechoich_d0.1_n4_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",PHAT,137.726,137.04,1e-05,"[0.0, 141.82, 135.61, 133.69]",0.1,4,"[5, 6, 1]","[3, 8, 1]",2.973213749463701
207,"sim_Anechoich_d0.1_n4_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",SCOT,137.726,137.04,1e-05,"[0.0, 141.82, 135.61, 133.69]",0.1,4,"[5, 6, 1]","[3, 8, 1]",2.973213749463701
208,"sim_Anechoich_d0.1_n4_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",ECKART,137.726,137.04,1e-05,"[0.0, 141.82, 135.61, 133.69]",0.1,4,"[5, 6, 1]","[3, 8, 1]",2.973213749463701
209,"sim_Anechoich_d0.1_n4_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",HT,137.726,137.04,1e-05,"[0.0, 141.82, 135.61, 133.69]",0.1,4,"[5, 6, 1]","[3, 8, 1]",2.973213749463701
210,"sim_Anechoich_d0.1_n5_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",Classic,138.36599999999999,135.968,0.00018,"[0.0, 141.82, 135.61, 133.69, 132.75]",0.1,5,"[5, 6, 1]","[3, 8, 1]",3.010398644698074
211,"sim_Anechoich_d0.1_n5_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",ROTH,138.36599999999999,135.968,0.00018,"[0.0, 141.82, 135.61, 133.69, 132.75]",0.1,5,"[5, 6, 1]","[3, 8, 1]",3.010398644698074
212,"sim_Anechoich_d0.1_n5_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",PHAT,138.36599999999999,135.968,0.00018,"[0.0, 141.82, 135.61, 133.69, 132.75]",0.1,5,"[5, 6, 1]","[3, 8, 1]",3.010398644698074
213,"sim_Anechoich_d0.1_n5_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",SCOT,138.36599999999999,135.968,0.00018,"[0.0, 141.82, 135.61, 133.69, 132.75]",0.1,5,"[5, 6, 1]","[3, 8, 1]",3.010398644698074
214,"sim_Anechoich_d0.1_n5_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",ECKART,138.36599999999999,135.968,0.00018,"[0.0, 141.82, 135.61, 133.69, 132.75]",0.1,5,"[5, 6, 1]","[3, 8, 1]",3.010398644698074
215,"sim_Anechoich_d0.1_n5_s[3.0,8.0,1.0]_m[5.0,6.0,1.0,]",HT,138.36599999999999,135.968,0.00018,"[0.0, 141.82, 135.61, 133.69, 132.75]",0.1,5,"[5, 6, 1]","[3, 8, 1]",3.010398644698074
216,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[4.0,8.0,1.0,]",Classic,180.0,180.0,0.0,"[0.0, 180.0, 180.0]",0.1,3,"[4, 8, 1]","[3, 8, 1]",1.1500000000000004
217,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[4.0,8.0,1.0,]",ROTH,180.0,180.0,0.0,"[0.0, 180.0, 180.0]",0.1,3,"[4, 8, 1]","[3, 8, 1]",1.1500000000000004
218,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[4.0,8.0,1.0,]",PHAT,180.0,180.0,0.0,"[0.0, 180.0, 180.0]",0.1,3,"[4, 8, 1]","[3, 8, 1]",1.1500000000000004
219,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[4.0,8.0,1.0,]",SCOT,180.0,180.0,0.0,"[0.0, 180.0, 180.0]",0.1,3,"[4, 8, 1]","[3, 8, 1]",1.1500000000000004
220,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[4.0,8.0,1.0,]",ECKART,180.0,180.0,0.0,"[0.0, 180.0, 180.0]",0.1,3,"[4, 8, 1]","[3, 8, 1]",1.1500000000000004
221,"sim_Anechoich_d0.1_n3_s[3.0,8.0,1.0]_m[4.0,8.0,1.0,]",HT,180.0,180.0,0.0,"[0.0, 180.0, 180.0]",0.1,3,"[4, 8, 1]","[3, 8, 1]",1.1500000000000004
