,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.position,source.position
6618,"sim_T0.78s_d1.0_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",Classic,126.87,90.16,0.04159,"[0.0, 93.28, 90.2, 87.0]",0.781818181818182,1.0,"[4, 2, 1]","[3, 6, 1]"
6619,"sim_T0.78s_d1.0_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",ROTH,126.87,60.477,0.13605,"[0.0, 91.23, 90.2, 0.0]",0.781818181818182,1.0,"[4, 2, 1]","[3, 6, 1]"
6620,"sim_T0.78s_d1.0_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",PHAT,126.87,90.613,0.04057,"[0.0, 91.23, 90.2, 90.41]",0.781818181818182,1.0,"[4, 2, 1]","[3, 6, 1]"
6621,"sim_T0.78s_d1.0_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",SCOT,126.87,90.613,0.04057,"[0.0, 91.23, 90.2, 90.41]",0.781818181818182,1.0,"[4, 2, 1]","[3, 6, 1]"
6622,"sim_T0.78s_d1.0_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",ECKART,126.87,89.453,0.04321,"[0.0, 92.46, 90.41, 85.49]",0.781818181818182,1.0,"[4, 2, 1]","[3, 6, 1]"
6623,"sim_T0.78s_d1.0_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",HT,126.87,90.613,0.04057,"[0.0, 91.23, 90.2, 90.41]",0.781818181818182,1.0,"[4, 2, 1]","[3, 6, 1]"
6624,"sim_T0.78s_d1.0_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",Classic,180.0,45.203,0.56081,"[0.0, 135.61, 0.0, 0.0]",0.781818181818182,1.0,"[10, 6, 1]","[3, 6, 1]"
6625,"sim_T0.78s_d1.0_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",ROTH,180.0,90.067,0.24963,"[0.0, 0.0, 90.2, 180.0]",0.781818181818182,1.0,"[10, 6, 1]","[3, 6, 1]"
6626,"sim_T0.78s_d1.0_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",PHAT,180.0,150.067,0.02765,"[0.0, 180.0, 90.2, 180.0]",0.781818181818182,1.0,"[10, 6, 1]","[3, 6, 1]"
6627,"sim_T0.78s_d1.0_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",SCOT,180.0,150.067,0.02765,"[0.0, 180.0, 90.2, 180.0]",0.781818181818182,1.0,"[10, 6, 1]","[3, 6, 1]"
6628,"sim_T0.78s_d1.0_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",ECKART,180.0,45.797,0.55588,"[0.0, 137.39, 0.0, 0.0]",0.781818181818182,1.0,"[10, 6, 1]","[3, 6, 1]"
6629,"sim_T0.78s_d1.0_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",HT,180.0,150.067,0.02765,"[0.0, 180.0, 90.2, 180.0]",0.781818181818182,1.0,"[10, 6, 1]","[3, 6, 1]"
6630,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",Classic,149.036,105.817,0.05765,"[0.0, 124.87, 90.2, 102.38]",0.781818181818182,1.0,"[4, 3, 1]","[1, 0, 1]"
6631,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",ROTH,149.036,124.193,0.01905,"[0.0, 180.0, 90.2, 102.38]",0.781818181818182,1.0,"[4, 3, 1]","[1, 0, 1]"
6632,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",PHAT,149.036,103.113,0.06509,"[0.0, 116.76, 90.2, 102.38]",0.781818181818182,1.0,"[4, 3, 1]","[1, 0, 1]"
6633,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",SCOT,149.036,103.113,0.06509,"[0.0, 116.76, 90.2, 102.38]",0.781818181818182,1.0,"[4, 3, 1]","[1, 0, 1]"
6634,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",ECKART,149.036,81.743,0.13976,"[0.0, 130.03, 91.02, 24.18]",0.781818181818182,1.0,"[4, 3, 1]","[1, 0, 1]"
6635,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",HT,149.036,103.113,0.06509,"[0.0, 116.76, 90.2, 102.38]",0.781818181818182,1.0,"[4, 3, 1]","[1, 0, 1]"
6636,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",Classic,150.945,112.473,0.04568,"[0.0, 143.16, 90.2, 104.06]",0.781818181818182,1.0,"[8, 5, 1]","[1, 0, 1]"
6637,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",ROTH,150.945,131.69,0.01144,"[0.0, 180.0, 90.2, 124.87]",0.781818181818182,1.0,"[8, 5, 1]","[1, 0, 1]"
6638,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",PHAT,150.945,131.69,0.01144,"[0.0, 180.0, 90.2, 124.87]",0.781818181818182,1.0,"[8, 5, 1]","[1, 0, 1]"
6639,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",SCOT,150.945,131.69,0.01144,"[0.0, 180.0, 90.2, 124.87]",0.781818181818182,1.0,"[8, 5, 1]","[1, 0, 1]"
6640,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",ECKART,150.945,111.803,0.04729,"[0.0, 141.16, 90.61, 103.64]",0.781818181818182,1.0,"[8, 5, 1]","[1, 0, 1]"
6641,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",HT,150.945,131.69,0.01144,"[0.0, 180.0, 90.2, 124.87]",0.781818181818182,1.0,"[8, 5, 1]","[1, 0, 1]"
6642,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",Classic,135.0,67.633,0.14007,"[0.0, 112.7, 90.2, 0.0]",0.781818181818182,1.0,"[5, 6, 1]","[1, 0, 1]"
6643,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",ROTH,135.0,111.35,0.01726,"[0.0, 180.0, 90.2, 63.85]",0.781818181818182,1.0,"[5, 6, 1]","[1, 0, 1]"
6644,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",PHAT,135.0,150.067,0.00701,"[0.0, 180.0, 90.2, 180.0]",0.781818181818182,1.0,"[5, 6, 1]","[1, 0, 1]"
6645,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",SCOT,135.0,150.067,0.00701,"[0.0, 180.0, 90.2, 180.0]",0.781818181818182,1.0,"[5, 6, 1]","[1, 0, 1]"
6646,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",ECKART,135.0,130.167,0.00072,"[0.0, 117.22, 93.28, 180.0]",0.781818181818182,1.0,"[5, 6, 1]","[1, 0, 1]"
6647,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",HT,135.0,127.633,0.00167,"[0.0, 112.7, 90.2, 180.0]",0.781818181818182,1.0,"[5, 6, 1]","[1, 0, 1]"
6648,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[4.0,2.0,1.0]",Classic,158.199,112.357,0.06486,"[0.0, 141.82, 90.2, 105.05]",0.781818181818182,1.0,"[4, 2, 1]","[1, 0, 1]"
6649,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[4.0,2.0,1.0]",ROTH,158.199,119.417,0.04642,"[0.0, 119.54, 90.2, 148.51]",0.781818181818182,1.0,"[4, 2, 1]","[1, 0, 1]"
6650,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[4.0,2.0,1.0]",PHAT,158.199,139.57,0.01071,"[0.0, 180.0, 90.2, 148.51]",0.781818181818182,1.0,"[4, 2, 1]","[1, 0, 1]"
6651,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[4.0,2.0,1.0]",SCOT,158.199,139.57,0.01071,"[0.0, 180.0, 90.2, 148.51]",0.781818181818182,1.0,"[4, 2, 1]","[1, 0, 1]"
6652,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[4.0,2.0,1.0]",ECKART,158.199,79.833,0.18954,"[0.0, 134.45, 0.0, 105.05]",0.781818181818182,1.0,"[4, 2, 1]","[1, 0, 1]"
6653,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[4.0,2.0,1.0]",HT,158.199,119.417,0.04642,"[0.0, 119.54, 90.2, 148.51]",0.781818181818182,1.0,"[4, 2, 1]","[1, 0, 1]"
6654,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[10.0,6.0,1.0]",Classic,151.39,110.333,0.05203,"[0.0, 135.61, 90.2, 105.19]",0.781818181818182,1.0,"[10, 6, 1]","[1, 0, 1]"
6655,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[10.0,6.0,1.0]",ROTH,151.39,30.067,0.4543,"[0.0, 0.0, 90.2, 0.0]",0.781818181818182,1.0,"[10, 6, 1]","[1, 0, 1]"
6656,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[10.0,6.0,1.0]",PHAT,151.39,75.27,0.17884,"[0.0, 135.61, 90.2, 0.0]",0.781818181818182,1.0,"[10, 6, 1]","[1, 0, 1]"
6657,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[10.0,6.0,1.0]",SCOT,151.39,75.27,0.17884,"[0.0, 135.61, 90.2, 0.0]",0.781818181818182,1.0,"[10, 6, 1]","[1, 0, 1]"
6658,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[10.0,6.0,1.0]",ECKART,151.39,110.857,0.05071,"[0.0, 137.39, 90.41, 104.77]",0.781818181818182,1.0,"[10, 6, 1]","[1, 0, 1]"
6659,"sim_T0.78s_d1.0_s[1.0,0.0,1.0]_m[10.0,6.0,1.0]",HT,151.39,75.27,0.17884,"[0.0, 135.61, 90.2, 0.0]",0.781818181818182,1.0,"[10, 6, 1]","[1, 0, 1]"
6660,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[4.0,3.0,1.0]",Classic,153.435,134.637,0.01091,"[0.0, 180.0, 90.41, 133.5]",0.781818181818182,1.0,"[4, 3, 1]","[2, 1, 1]"
6661,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[4.0,3.0,1.0]",ROTH,153.435,137.12,0.00822,"[0.0, 141.16, 90.2, 180.0]",0.781818181818182,1.0,"[4, 3, 1]","[2, 1, 1]"
6662,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[4.0,3.0,1.0]",PHAT,153.435,150.067,0.00035,"[0.0, 180.0, 90.2, 180.0]",0.781818181818182,1.0,"[4, 3, 1]","[2, 1, 1]"
6663,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[4.0,3.0,1.0]",SCOT,153.435,150.067,0.00035,"[0.0, 180.0, 90.2, 180.0]",0.781818181818182,1.0,"[4, 3, 1]","[2, 1, 1]"
6664,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[4.0,3.0,1.0]",ECKART,153.435,180.0,0.02178,"[0.0, 180.0, 180.0, 180.0]",0.781818181818182,1.0,"[4, 3, 1]","[2, 1, 1]"
6665,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[4.0,3.0,1.0]",HT,153.435,150.067,0.00035,"[0.0, 180.0, 90.2, 180.0]",0.781818181818182,1.0,"[4, 3, 1]","[2, 1, 1]"
6666,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[8.0,5.0,1.0]",Classic,153.435,60.0,0.26945,"[0.0, 0.0, 0.0, 180.0]",0.781818181818182,1.0,"[8, 5, 1]","[2, 1, 1]"
6667,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[8.0,5.0,1.0]",ROTH,153.435,92.393,0.115,"[0.0, 89.59, 90.2, 97.39]",0.781818181818182,1.0,"[8, 5, 1]","[2, 1, 1]"
6668,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[8.0,5.0,1.0]",PHAT,153.435,119.93,0.03465,"[0.0, 89.59, 90.2, 180.0]",0.781818181818182,1.0,"[8, 5, 1]","[2, 1, 1]"
6669,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[8.0,5.0,1.0]",SCOT,153.435,119.93,0.03465,"[0.0, 89.59, 90.2, 180.0]",0.781818181818182,1.0,"[8, 5, 1]","[2, 1, 1]"
6670,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[8.0,5.0,1.0]",ECKART,153.435,60.0,0.26945,"[0.0, 0.0, 0.0, 180.0]",0.781818181818182,1.0,"[8, 5, 1]","[2, 1, 1]"
6671,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[8.0,5.0,1.0]",HT,153.435,119.93,0.03465,"[0.0, 89.59, 90.2, 180.0]",0.781818181818182,1.0,"[8, 5, 1]","[2, 1, 1]"
6672,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[5.0,6.0,1.0]",Classic,135.0,129.033,0.0011,"[0.0, 108.33, 180.0, 98.77]",0.781818181818182,1.0,"[5, 6, 1]","[2, 1, 1]"
6673,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[5.0,6.0,1.0]",ROTH,135.0,120.477,0.00651,"[0.0, 91.23, 90.2, 180.0]",0.781818181818182,1.0,"[5, 6, 1]","[2, 1, 1]"
6674,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[5.0,6.0,1.0]",PHAT,135.0,76.837,0.10441,"[0.0, 91.23, 90.2, 49.08]",0.781818181818182,1.0,"[5, 6, 1]","[2, 1, 1]"
6675,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[5.0,6.0,1.0]",SCOT,135.0,76.837,0.10441,"[0.0, 91.23, 90.2, 49.08]",0.781818181818182,1.0,"[5, 6, 1]","[2, 1, 1]"
6676,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[5.0,6.0,1.0]",ECKART,135.0,38.613,0.28674,"[0.0, 115.84, 0.0, 0.0]",0.781818181818182,1.0,"[5, 6, 1]","[2, 1, 1]"
6677,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[5.0,6.0,1.0]",HT,135.0,120.477,0.00651,"[0.0, 91.23, 90.2, 180.0]",0.781818181818182,1.0,"[5, 6, 1]","[2, 1, 1]"
6678,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",Classic,165.964,126.823,0.04728,"[0.0, 145.99, 128.44, 106.04]",0.781818181818182,1.0,"[4, 2, 1]","[2, 1, 1]"
6679,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",ROTH,165.964,114.077,0.0831,"[0.0, 145.99, 90.2, 106.04]",0.781818181818182,1.0,"[4, 2, 1]","[2, 1, 1]"
6680,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",PHAT,165.964,114.077,0.0831,"[0.0, 145.99, 90.2, 106.04]",0.781818181818182,1.0,"[4, 2, 1]","[2, 1, 1]"
6681,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",SCOT,165.964,114.077,0.0831,"[0.0, 145.99, 90.2, 106.04]",0.781818181818182,1.0,"[4, 2, 1]","[2, 1, 1]"
6682,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",ECKART,165.964,0.0,0.85012,"[0.0, 0.0, 0.0, 0.0]",0.781818181818182,1.0,"[4, 2, 1]","[2, 1, 1]"
6683,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",HT,165.964,114.077,0.0831,"[0.0, 145.99, 90.2, 106.04]",0.781818181818182,1.0,"[4, 2, 1]","[2, 1, 1]"
6684,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",Classic,153.435,100.137,0.08768,"[0.0, 43.21, 180.0, 77.2]",0.781818181818182,1.0,"[10, 6, 1]","[2, 1, 1]"
6685,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",ROTH,153.435,89.883,0.12465,"[0.0, 89.59, 90.2, 89.86]",0.781818181818182,1.0,"[10, 6, 1]","[2, 1, 1]"
6686,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",PHAT,153.435,89.883,0.12465,"[0.0, 89.59, 90.2, 89.86]",0.781818181818182,1.0,"[10, 6, 1]","[2, 1, 1]"
6687,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",SCOT,153.435,89.883,0.12465,"[0.0, 89.59, 90.2, 89.86]",0.781818181818182,1.0,"[10, 6, 1]","[2, 1, 1]"
6688,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",ECKART,153.435,72.28,0.20328,"[0.0, 36.84, 180.0, 0.0]",0.781818181818182,1.0,"[10, 6, 1]","[2, 1, 1]"
6689,"sim_T0.78s_d1.0_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",HT,153.435,89.883,0.12465,"[0.0, 89.59, 90.2, 89.86]",0.781818181818182,1.0,"[10, 6, 1]","[2, 1, 1]"
6690,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[4.0,3.0,1.0]",Classic,149.036,101.313,0.07029,"[0.0, 116.76, 90.2, 96.98]",0.781818181818182,1.0,"[4, 3, 1]","[1, 6, 1]"
6691,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[4.0,3.0,1.0]",ROTH,149.036,124.193,0.01905,"[0.0, 180.0, 90.2, 102.38]",0.781818181818182,1.0,"[4, 3, 1]","[1, 6, 1]"
6692,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[4.0,3.0,1.0]",PHAT,149.036,94.603,0.09145,"[0.0, 91.23, 90.2, 102.38]",0.781818181818182,1.0,"[4, 3, 1]","[1, 6, 1]"
6693,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[4.0,3.0,1.0]",SCOT,149.036,94.603,0.09145,"[0.0, 91.23, 90.2, 102.38]",0.781818181818182,1.0,"[4, 3, 1]","[1, 6, 1]"
6694,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[4.0,3.0,1.0]",ECKART,149.036,64.85,0.21874,"[0.0, 0.0, 92.87, 101.68]",0.781818181818182,1.0,"[4, 3, 1]","[1, 6, 1]"
6695,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[4.0,3.0,1.0]",HT,149.036,94.603,0.09145,"[0.0, 91.23, 90.2, 102.38]",0.781818181818182,1.0,"[4, 3, 1]","[1, 6, 1]"
6696,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[8.0,5.0,1.0]",Classic,173.66,138.73,0.03766,"[0.0, 145.99, 90.2, 180.0]",0.781818181818182,1.0,"[8, 5, 1]","[1, 6, 1]"
6697,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[8.0,5.0,1.0]",ROTH,173.66,118.153,0.09509,"[0.0, 84.26, 90.2, 180.0]",0.781818181818182,1.0,"[8, 5, 1]","[1, 6, 1]"
6698,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[8.0,5.0,1.0]",PHAT,173.66,120.477,0.0873,"[0.0, 91.23, 90.2, 180.0]",0.781818181818182,1.0,"[8, 5, 1]","[1, 6, 1]"
6699,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[8.0,5.0,1.0]",SCOT,173.66,120.477,0.0873,"[0.0, 91.23, 90.2, 180.0]",0.781818181818182,1.0,"[8, 5, 1]","[1, 6, 1]"
6700,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[8.0,5.0,1.0]",ECKART,173.66,168.183,0.00093,"[0.0, 144.55, 180.0, 180.0]",0.781818181818182,1.0,"[8, 5, 1]","[1, 6, 1]"
6701,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[8.0,5.0,1.0]",HT,173.66,120.477,0.0873,"[0.0, 91.23, 90.2, 180.0]",0.781818181818182,1.0,"[8, 5, 1]","[1, 6, 1]"
6702,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[5.0,6.0,1.0]",Classic,180.0,150.067,0.02765,"[0.0, 180.0, 90.2, 180.0]",0.781818181818182,1.0,"[5, 6, 1]","[1, 6, 1]"
6703,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[5.0,6.0,1.0]",ROTH,180.0,150.067,0.02765,"[0.0, 180.0, 90.2, 180.0]",0.781818181818182,1.0,"[5, 6, 1]","[1, 6, 1]"
6704,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[5.0,6.0,1.0]",PHAT,180.0,150.067,0.02765,"[0.0, 180.0, 90.2, 180.0]",0.781818181818182,1.0,"[5, 6, 1]","[1, 6, 1]"
6705,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[5.0,6.0,1.0]",SCOT,180.0,150.067,0.02765,"[0.0, 180.0, 90.2, 180.0]",0.781818181818182,1.0,"[5, 6, 1]","[1, 6, 1]"
6706,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[5.0,6.0,1.0]",ECKART,180.0,150.547,0.02677,"[0.0, 180.0, 91.64, 180.0]",0.781818181818182,1.0,"[5, 6, 1]","[1, 6, 1]"
6707,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[5.0,6.0,1.0]",HT,180.0,150.067,0.02765,"[0.0, 180.0, 90.2, 180.0]",0.781818181818182,1.0,"[5, 6, 1]","[1, 6, 1]"
6708,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[4.0,2.0,1.0]",Classic,141.34,97.747,0.05865,"[0.0, 106.61, 90.2, 96.43]",0.781818181818182,1.0,"[4, 2, 1]","[1, 6, 1]"
6709,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[4.0,2.0,1.0]",ROTH,141.34,103.877,0.04332,"[0.0, 91.23, 90.2, 130.2]",0.781818181818182,1.0,"[4, 2, 1]","[1, 6, 1]"
6710,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[4.0,2.0,1.0]",PHAT,141.34,90.613,0.07942,"[0.0, 91.23, 90.2, 90.41]",0.781818181818182,1.0,"[4, 2, 1]","[1, 6, 1]"
6711,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[4.0,2.0,1.0]",SCOT,141.34,90.613,0.07942,"[0.0, 91.23, 90.2, 90.41]",0.781818181818182,1.0,"[4, 2, 1]","[1, 6, 1]"
6712,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[4.0,2.0,1.0]",ECKART,141.34,92.143,0.0747,"[0.0, 0.0, 180.0, 96.43]",0.781818181818182,1.0,"[4, 2, 1]","[1, 6, 1]"
6713,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[4.0,2.0,1.0]",HT,141.34,90.613,0.07942,"[0.0, 91.23, 90.2, 90.41]",0.781818181818182,1.0,"[4, 2, 1]","[1, 6, 1]"
6714,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",Classic,180.0,79.27,0.31316,"[0.0, 42.0, 90.2, 105.61]",0.781818181818182,1.0,"[10, 6, 1]","[1, 6, 1]"
6715,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",ROTH,180.0,120.477,0.10935,"[0.0, 91.23, 90.2, 180.0]",0.781818181818182,1.0,"[10, 6, 1]","[1, 6, 1]"
6716,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",PHAT,180.0,90.613,0.2466,"[0.0, 91.23, 90.2, 90.41]",0.781818181818182,1.0,"[10, 6, 1]","[1, 6, 1]"
6717,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",SCOT,180.0,90.613,0.2466,"[0.0, 91.23, 90.2, 90.41]",0.781818181818182,1.0,"[10, 6, 1]","[1, 6, 1]"
6718,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",ECKART,180.0,79.627,0.31095,"[0.0, 43.21, 90.2, 105.47]",0.781818181818182,1.0,"[10, 6, 1]","[1, 6, 1]"
6719,"sim_T0.78s_d1.0_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",HT,180.0,90.613,0.2466,"[0.0, 91.23, 90.2, 90.41]",0.781818181818182,1.0,"[10, 6, 1]","[1, 6, 1]"
6720,"sim_T0.78s_d1.0_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",Classic,90.0,77.013,0.00521,"[0.0, 51.04, 0.0, 180.0]",0.781818181818182,1.0,"[4, 3, 1]","[6, 0, 1]"
6721,"sim_T0.78s_d1.0_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",ROTH,90.0,107.08,0.009,"[0.0, 51.04, 90.2, 180.0]",0.781818181818182,1.0,"[4, 3, 1]","[6, 0, 1]"
6722,"sim_T0.78s_d1.0_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",PHAT,90.0,107.08,0.009,"[0.0, 51.04, 90.2, 180.0]",0.781818181818182,1.0,"[4, 3, 1]","[6, 0, 1]"
6723,"sim_T0.78s_d1.0_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",SCOT,90.0,107.08,0.009,"[0.0, 51.04, 90.2, 180.0]",0.781818181818182,1.0,"[4, 3, 1]","[6, 0, 1]"
6724,"sim_T0.78s_d1.0_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",ECKART,90.0,127.703,0.04387,"[0.0, 48.9, 154.21, 180.0]",0.781818181818182,1.0,"[4, 3, 1]","[6, 0, 1]"
6725,"sim_T0.78s_d1.0_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",HT,90.0,61.213,0.02558,"[0.0, 51.04, 90.2, 42.4]",0.781818181818182,1.0,"[4, 3, 1]","[6, 0, 1]"
6726,"sim_T0.78s_d1.0_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",Classic,128.66,95.323,0.0343,"[0.0, 101.54, 90.2, 94.23]",0.781818181818182,1.0,"[8, 5, 1]","[6, 0, 1]"
6727,"sim_T0.78s_d1.0_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",ROTH,128.66,95.003,0.03496,"[0.0, 101.12, 90.2, 93.69]",0.781818181818182,1.0,"[8, 5, 1]","[6, 0, 1]"
6728,"sim_T0.78s_d1.0_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",PHAT,128.66,95.003,0.03496,"[0.0, 101.12, 90.2, 93.69]",0.781818181818182,1.0,"[8, 5, 1]","[6, 0, 1]"
6729,"sim_T0.78s_d1.0_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",SCOT,128.66,95.003,0.03496,"[0.0, 101.12, 90.2, 93.69]",0.781818181818182,1.0,"[8, 5, 1]","[6, 0, 1]"
6730,"sim_T0.78s_d1.0_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",ECKART,128.66,63.233,0.13212,"[0.0, 0.0, 94.51, 95.19]",0.781818181818182,1.0,"[8, 5, 1]","[6, 0, 1]"
6731,"sim_T0.78s_d1.0_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",HT,128.66,95.003,0.03496,"[0.0, 101.12, 90.2, 93.69]",0.781818181818182,1.0,"[8, 5, 1]","[6, 0, 1]"
