,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.n,mic_array.position,source.position
5852,"sim_T0.35s_d0.3_n3_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",PHAT,47.698,118.39,0.15424,"[0.0, 180.0, 56.78]",0.35000000000000003,0.30000000000000004,3,"[3, 8, 1]","[8, 3, 1]"
5853,"sim_T0.35s_d0.3_n3_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",SCOT,47.698,118.39,0.15424,"[0.0, 180.0, 56.78]",0.35000000000000003,0.30000000000000004,3,"[3, 8, 1]","[8, 3, 1]"
5854,"sim_T0.35s_d0.3_n3_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",ECKART,47.698,66.09,0.01044,"[0.0, 76.22, 55.96]",0.35000000000000003,0.30000000000000004,3,"[3, 8, 1]","[8, 3, 1]"
5855,"sim_T0.35s_d0.3_n3_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",HT,47.698,45.835,0.00011,"[0.0, 46.31, 45.36]",0.35000000000000003,0.30000000000000004,3,"[3, 8, 1]","[8, 3, 1]"
5856,"sim_T0.35s_d0.3_n4_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",Classic,48.652,58.09,0.00275,"[0.0, 66.11, 57.59, 50.57]",0.35000000000000003,0.30000000000000004,4,"[3, 8, 1]","[8, 3, 1]"
5857,"sim_T0.35s_d0.3_n4_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",ROTH,48.652,91.137,0.05571,"[0.0, 180.0, 93.41, 0.0]",0.35000000000000003,0.30000000000000004,4,"[3, 8, 1]","[8, 3, 1]"
5858,"sim_T0.35s_d0.3_n4_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",PHAT,48.652,78.927,0.02829,"[0.0, 180.0, 56.78, 0.0]",0.35000000000000003,0.30000000000000004,4,"[3, 8, 1]","[8, 3, 1]"
5859,"sim_T0.35s_d0.3_n4_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",SCOT,48.652,78.927,0.02829,"[0.0, 180.0, 56.78, 0.0]",0.35000000000000003,0.30000000000000004,4,"[3, 8, 1]","[8, 3, 1]"
5860,"sim_T0.35s_d0.3_n4_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",ECKART,48.652,60.717,0.00449,"[0.0, 76.22, 55.96, 49.97]",0.35000000000000003,0.30000000000000004,4,"[3, 8, 1]","[8, 3, 1]"
5861,"sim_T0.35s_d0.3_n4_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",HT,48.652,59.95,0.00394,"[0.0, 46.31, 45.36, 88.18]",0.35000000000000003,0.30000000000000004,4,"[3, 8, 1]","[8, 3, 1]"
5862,"sim_T0.35s_d0.3_n5_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",Classic,49.635,58.168,0.00225,"[0.0, 66.11, 57.59, 50.57, 58.4]",0.35000000000000003,0.30000000000000004,5,"[3, 8, 1]","[8, 3, 1]"
5863,"sim_T0.35s_d0.3_n5_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",ROTH,49.635,94.827,0.06304,"[0.0, 180.0, 93.41, 0.0, 105.9]",0.35000000000000003,0.30000000000000004,5,"[3, 8, 1]","[8, 3, 1]"
5864,"sim_T0.35s_d0.3_n5_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",PHAT,49.635,74.092,0.01846,"[0.0, 180.0, 56.78, 0.0, 59.59]",0.35000000000000003,0.30000000000000004,5,"[3, 8, 1]","[8, 3, 1]"
5865,"sim_T0.35s_d0.3_n5_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",SCOT,49.635,74.092,0.01846,"[0.0, 180.0, 56.78, 0.0, 59.59]",0.35000000000000003,0.30000000000000004,5,"[3, 8, 1]","[8, 3, 1]"
5866,"sim_T0.35s_d0.3_n5_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",ECKART,49.635,59.835,0.00321,"[0.0, 76.22, 55.96, 49.97, 57.19]",0.35000000000000003,0.30000000000000004,5,"[3, 8, 1]","[8, 3, 1]"
5867,"sim_T0.35s_d0.3_n5_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",HT,49.635,58.643,0.0025,"[0.0, 46.31, 45.36, 88.18, 54.72]",0.35000000000000003,0.30000000000000004,5,"[3, 8, 1]","[8, 3, 1]"
5868,"sim_T0.35s_d0.3_n6_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",Classic,50.648,57.694,0.00153,"[0.0, 66.11, 57.59, 50.57, 58.4, 55.8]",0.35000000000000003,0.30000000000000004,6,"[3, 8, 1]","[8, 3, 1]"
5869,"sim_T0.35s_d0.3_n6_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",ROTH,50.648,75.862,0.01962,"[0.0, 180.0, 93.41, 0.0, 105.9, 0.0]",0.35000000000000003,0.30000000000000004,6,"[3, 8, 1]","[8, 3, 1]"
5870,"sim_T0.35s_d0.3_n6_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",PHAT,50.648,77.002,0.02144,"[0.0, 180.0, 56.78, 0.0, 59.59, 88.64]",0.35000000000000003,0.30000000000000004,6,"[3, 8, 1]","[8, 3, 1]"
5871,"sim_T0.35s_d0.3_n6_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",SCOT,50.648,77.002,0.02144,"[0.0, 180.0, 56.78, 0.0, 59.59, 88.64]",0.35000000000000003,0.30000000000000004,6,"[3, 8, 1]","[8, 3, 1]"
5872,"sim_T0.35s_d0.3_n6_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",ECKART,50.648,59.484,0.00241,"[0.0, 76.22, 55.96, 49.97, 57.19, 58.08]",0.35000000000000003,0.30000000000000004,6,"[3, 8, 1]","[8, 3, 1]"
5873,"sim_T0.35s_d0.3_n6_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",HT,50.648,64.642,0.00604,"[0.0, 46.31, 45.36, 88.18, 54.72, 88.64]",0.35000000000000003,0.30000000000000004,6,"[3, 8, 1]","[8, 3, 1]"
5874,"sim_T0.35s_d0.3_n7_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",Classic,51.691,73.143,0.0142,"[0.0, 66.11, 57.59, 50.57, 58.4, 55.8, 150.39]",0.35000000000000003,0.30000000000000004,7,"[3, 8, 1]","[8, 3, 1]"
5875,"sim_T0.35s_d0.3_n7_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",ROTH,51.691,78.332,0.02191,"[0.0, 180.0, 93.41, 0.0, 105.9, 0.0, 90.68]",0.35000000000000003,0.30000000000000004,7,"[3, 8, 1]","[8, 3, 1]"
5876,"sim_T0.35s_d0.3_n7_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",PHAT,51.691,79.282,0.0235,"[0.0, 180.0, 56.78, 0.0, 59.59, 88.64, 90.68]",0.35000000000000003,0.30000000000000004,7,"[3, 8, 1]","[8, 3, 1]"
5877,"sim_T0.35s_d0.3_n7_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",SCOT,51.691,79.282,0.0235,"[0.0, 180.0, 56.78, 0.0, 59.59, 88.64, 90.68]",0.35000000000000003,0.30000000000000004,7,"[3, 8, 1]","[8, 3, 1]"
5878,"sim_T0.35s_d0.3_n7_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",ECKART,51.691,64.532,0.00509,"[0.0, 76.22, 55.96, 49.97, 57.19, 58.08, 89.77]",0.35000000000000003,0.30000000000000004,7,"[3, 8, 1]","[8, 3, 1]"
5879,"sim_T0.35s_d0.3_n7_s[3.0,8.0,1.0]_m[8.0,3.0,1.0,]",HT,51.691,68.982,0.00923,"[0.0, 46.31, 45.36, 88.18, 54.72, 88.64, 90.68]",0.35000000000000003,0.30000000000000004,7,"[3, 8, 1]","[8, 3, 1]"
5880,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",Classic,29.396,46.57,0.0091,"[0.0, 58.4, 34.74]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[5, 7, 1]"
5881,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",ROTH,29.396,27.46,0.00012,"[0.0, 28.2, 26.72]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[5, 7, 1]"
5882,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",PHAT,29.396,27.46,0.00012,"[0.0, 28.2, 26.72]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[5, 7, 1]"
5883,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",SCOT,29.396,27.46,0.00012,"[0.0, 28.2, 26.72]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[5, 7, 1]"
5884,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",ECKART,29.396,56.33,0.02239,"[0.0, 73.39, 39.27]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[5, 7, 1]"
5885,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",HT,29.396,103.36,0.16885,"[0.0, 180.0, 26.72]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[5, 7, 1]"
5886,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",Classic,30.466,46.273,0.00771,"[0.0, 58.4, 34.74, 45.68]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[5, 7, 1]"
5887,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",ROTH,30.466,68.907,0.04561,"[0.0, 0.0, 26.72, 180.0]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[5, 7, 1]"
5888,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",PHAT,30.466,78.307,0.07064,"[0.0, 28.2, 26.72, 180.0]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[5, 7, 1]"
5889,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",SCOT,30.466,78.307,0.07064,"[0.0, 28.2, 26.72, 180.0]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[5, 7, 1]"
5890,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",ECKART,30.466,51.463,0.01361,"[0.0, 73.39, 39.27, 41.73]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[5, 7, 1]"
5891,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",HT,30.466,128.907,0.29909,"[0.0, 180.0, 26.72, 180.0]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[5, 7, 1]"
5892,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",Classic,0.0,49.88,0.07679,"[0.0, 53.45, 46.31]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[9, 5, 1]"
5893,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ROTH,0.0,90.0,0.25,"[0.0, 0.0, 180.0]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[9, 5, 1]"
5894,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",PHAT,0.0,23.155,0.01655,"[0.0, 46.31, 0.0]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[9, 5, 1]"
5895,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",SCOT,0.0,23.155,0.01655,"[0.0, 46.31, 0.0]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[9, 5, 1]"
5896,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ECKART,0.0,55.95,0.09662,"[0.0, 70.52, 41.38]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[9, 5, 1]"
5897,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",HT,0.0,23.155,0.01655,"[0.0, 46.31, 0.0]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[9, 5, 1]"
5898,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",Classic,0.0,45.98,0.06525,"[0.0, 53.45, 46.31, 38.18]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[9, 5, 1]"
5899,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ROTH,0.0,134.797,0.56081,"[0.0, 180.0, 180.0, 44.39]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[9, 5, 1]"
5900,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",PHAT,0.0,30.233,0.02821,"[0.0, 46.31, 0.0, 44.39]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[9, 5, 1]"
5901,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",SCOT,0.0,30.233,0.02821,"[0.0, 46.31, 0.0, 44.39]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[9, 5, 1]"
5902,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ECKART,0.0,48.747,0.07334,"[0.0, 70.52, 41.38, 34.34]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[9, 5, 1]"
5903,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",HT,0.0,30.233,0.02821,"[0.0, 46.31, 0.0, 44.39]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[9, 5, 1]"
5904,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",Classic,0.0,45.35,0.06348,"[0.0, 46.31, 44.39]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[7, 5, 1]"
5905,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ROTH,0.0,136.025,0.57107,"[0.0, 180.0, 92.05]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[7, 5, 1]"
5906,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",PHAT,0.0,136.025,0.57107,"[0.0, 180.0, 92.05]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[7, 5, 1]"
5907,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",SCOT,0.0,136.025,0.57107,"[0.0, 180.0, 92.05]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[7, 5, 1]"
5908,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ECKART,0.0,48.545,0.07274,"[0.0, 51.73, 45.36]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[7, 5, 1]"
5909,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",HT,0.0,136.025,0.57107,"[0.0, 180.0, 92.05]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[7, 5, 1]"
5910,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",Classic,0.0,42.463,0.05565,"[0.0, 46.31, 44.39, 36.69]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[7, 5, 1]"
5911,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ROTH,0.0,90.683,0.25381,"[0.0, 180.0, 92.05, 0.0]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[7, 5, 1]"
5912,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",PHAT,0.0,90.683,0.25381,"[0.0, 180.0, 92.05, 0.0]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[7, 5, 1]"
5913,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",SCOT,0.0,90.683,0.25381,"[0.0, 180.0, 92.05, 0.0]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[7, 5, 1]"
5914,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ECKART,0.0,47.377,0.06928,"[0.0, 51.73, 45.36, 45.04]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[7, 5, 1]"
5915,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",HT,0.0,150.683,0.70079,"[0.0, 180.0, 92.05, 180.0]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[7, 5, 1]"
5916,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",Classic,48.411,59.165,0.00357,"[0.0, 61.55, 56.78]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[5, 9, 1]"
5917,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ROTH,48.411,60.77,0.00471,"[0.0, 61.55, 59.99]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[5, 9, 1]"
5918,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",PHAT,48.411,60.77,0.00471,"[0.0, 61.55, 59.99]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[5, 9, 1]"
5919,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",SCOT,48.411,60.77,0.00471,"[0.0, 61.55, 59.99]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[5, 9, 1]"
5920,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ECKART,48.411,68.18,0.01206,"[0.0, 80.4, 55.96]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[5, 9, 1]"
5921,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",HT,48.411,119.995,0.15816,"[0.0, 180.0, 59.99]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[5, 9, 1]"
5922,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",Classic,49.635,58.91,0.00266,"[0.0, 61.55, 56.78, 58.4]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[5, 9, 1]"
5923,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ROTH,49.635,60.157,0.00342,"[0.0, 61.55, 59.99, 58.93]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[5, 9, 1]"
5924,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",PHAT,49.635,60.157,0.00342,"[0.0, 61.55, 59.99, 58.93]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[5, 9, 1]"
5925,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",SCOT,49.635,60.157,0.00342,"[0.0, 61.55, 59.99, 58.93]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[5, 9, 1]"
5926,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ECKART,49.635,63.27,0.00574,"[0.0, 80.4, 55.96, 53.45]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[5, 9, 1]"
5927,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",HT,49.635,99.64,0.07718,"[0.0, 180.0, 59.99, 58.93]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[5, 9, 1]"
5928,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",Classic,16.98,41.89,0.01915,"[0.0, 42.4, 41.38]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[8, 3, 1]"
5929,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",ROTH,16.98,45.0,0.02423,"[0.0, 90.0, 0.0]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[8, 3, 1]"
5930,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",PHAT,16.98,90.0,0.16457,"[0.0, 180.0, 0.0]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[8, 3, 1]"
5931,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",SCOT,16.98,90.0,0.16457,"[0.0, 180.0, 0.0]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[8, 3, 1]"
5932,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",ECKART,16.98,42.62,0.02029,"[0.0, 48.17, 37.07]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[8, 3, 1]"
5933,"sim_T0.35s_d0.3_n3_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",HT,16.98,90.0,0.16457,"[0.0, 180.0, 0.0]",0.35000000000000003,0.30000000000000004,3,"[1, 5, 1]","[8, 3, 1]"
5934,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",Classic,17.354,39.1,0.0146,"[0.0, 42.4, 41.38, 33.52]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[8, 3, 1]"
5935,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",ROTH,17.354,30.0,0.00494,"[0.0, 90.0, 0.0, 0.0]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[8, 3, 1]"
5936,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",PHAT,17.354,89.697,0.16153,"[0.0, 180.0, 0.0, 89.09]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[8, 3, 1]"
5937,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",SCOT,17.354,89.697,0.16153,"[0.0, 180.0, 0.0, 89.09]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[8, 3, 1]"
5938,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",ECKART,17.354,39.31,0.01488,"[0.0, 48.17, 37.07, 32.69]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[8, 3, 1]"
5939,"sim_T0.35s_d0.3_n4_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",HT,17.354,89.697,0.16153,"[0.0, 180.0, 0.0, 89.09]",0.35000000000000003,0.30000000000000004,4,"[1, 5, 1]","[8, 3, 1]"
5940,"sim_T0.35s_d0.3_n3_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",Classic,109.926,95.81,0.00615,"[0.0, 96.84, 94.78]",0.35000000000000003,0.30000000000000004,3,"[6, 3, 1]","[5, 7, 1]"
5941,"sim_T0.35s_d0.3_n3_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",ROTH,109.926,95.125,0.00676,"[0.0, 95.47, 94.78]",0.35000000000000003,0.30000000000000004,3,"[6, 3, 1]","[5, 7, 1]"
5942,"sim_T0.35s_d0.3_n3_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",PHAT,109.926,137.735,0.02387,"[0.0, 95.47, 180.0]",0.35000000000000003,0.30000000000000004,3,"[6, 3, 1]","[5, 7, 1]"
5943,"sim_T0.35s_d0.3_n3_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",SCOT,109.926,137.735,0.02387,"[0.0, 95.47, 180.0]",0.35000000000000003,0.30000000000000004,3,"[6, 3, 1]","[5, 7, 1]"
5944,"sim_T0.35s_d0.3_n3_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",ECKART,109.926,95.47,0.00645,"[0.0, 95.47, 95.47]",0.35000000000000003,0.30000000000000004,3,"[6, 3, 1]","[5, 7, 1]"
5945,"sim_T0.35s_d0.3_n3_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",HT,109.926,94.785,0.00708,"[0.0, 95.47, 94.1]",0.35000000000000003,0.30000000000000004,3,"[6, 3, 1]","[5, 7, 1]"
5946,"sim_T0.35s_d0.3_n4_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",Classic,111.801,95.24,0.00847,"[0.0, 96.84, 94.78, 94.1]",0.35000000000000003,0.30000000000000004,4,"[6, 3, 1]","[5, 7, 1]"
5947,"sim_T0.35s_d0.3_n4_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",ROTH,111.801,123.417,0.00416,"[0.0, 95.47, 94.78, 180.0]",0.35000000000000003,0.30000000000000004,4,"[6, 3, 1]","[5, 7, 1]"
5948,"sim_T0.35s_d0.3_n4_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",PHAT,111.801,151.823,0.04944,"[0.0, 95.47, 180.0, 180.0]",0.35000000000000003,0.30000000000000004,4,"[6, 3, 1]","[5, 7, 1]"
5949,"sim_T0.35s_d0.3_n4_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",SCOT,111.801,151.823,0.04944,"[0.0, 95.47, 180.0, 180.0]",0.35000000000000003,0.30000000000000004,4,"[6, 3, 1]","[5, 7, 1]"
5950,"sim_T0.35s_d0.3_n4_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",ECKART,111.801,94.71,0.00902,"[0.0, 95.47, 95.47, 93.19]",0.35000000000000003,0.30000000000000004,4,"[6, 3, 1]","[5, 7, 1]"
5951,"sim_T0.35s_d0.3_n4_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",HT,111.801,123.19,0.004,"[0.0, 95.47, 94.1, 180.0]",0.35000000000000003,0.30000000000000004,4,"[6, 3, 1]","[5, 7, 1]"
5952,"sim_T0.35s_d0.3_n5_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",Classic,113.629,94.613,0.01116,"[0.0, 96.84, 94.78, 94.1, 92.73]",0.35000000000000003,0.30000000000000004,5,"[6, 3, 1]","[5, 7, 1]"
5953,"sim_T0.35s_d0.3_n5_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",ROTH,113.629,117.118,0.00038,"[0.0, 95.47, 94.78, 98.22, 180.0]",0.35000000000000003,0.30000000000000004,5,"[6, 3, 1]","[5, 7, 1]"
5954,"sim_T0.35s_d0.3_n5_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",PHAT,113.629,136.965,0.01681,"[0.0, 95.47, 180.0, 180.0, 92.39]",0.35000000000000003,0.30000000000000004,5,"[6, 3, 1]","[5, 7, 1]"
5955,"sim_T0.35s_d0.3_n5_s[6.0,3.0,1.0]_m[5.0,7.0,1.0,]",SCOT,113.629,136.965,0.01681,"[0.0, 95.47, 180.0, 180.0, 92.39]",0.35000000000000003,0.30000000000000004,5,"[6, 3, 1]","[5, 7, 1]"
